travelCode,userCode,name,place,days,price,total,date
110055,1090,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/06/2021
110058,1090,Hotel AU,Recife (PE),2,312.83,625.66,05/27/2021
110059,1090,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/03/2021
110063,1090,Hotel AU,Recife (PE),4,312.83,1251.32,07/01/2021
110067,1091,Hotel K,Salvador (BH),3,263.41,790.23,09/26/2019
110069,1091,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/10/2019
110070,1091,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/17/2019
110073,1091,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/07/2019
110076,1091,Hotel Z,Aracaju (SE),3,208.04,624.12,11/28/2019
110077,1091,Hotel Z,Aracaju (SE),2,208.04,416.08,12/05/2019
110083,1091,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/16/2020
110084,1091,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/23/2020
110086,1091,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/06/2020
110093,1091,Hotel K,Salvador (BH),1,263.41,263.41,03/26/2020
110102,1091,Hotel BD,Natal (RN),1,242.88,242.88,05/28/2020
110107,1091,Hotel AU,Recife (PE),2,312.83,625.66,07/02/2020
110118,1091,Hotel K,Salvador (BH),3,263.41,790.23,09/17/2020
110121,1091,Hotel AU,Recife (PE),1,312.83,312.83,10/08/2020
110124,1091,Hotel BP,Brasilia (DF),1,247.62,247.62,10/29/2020
110125,1091,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/05/2020
110128,1091,Hotel AU,Recife (PE),1,312.83,312.83,11/26/2020
110131,1091,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/17/2020
110133,1091,Hotel Z,Aracaju (SE),2,208.04,416.08,12/31/2020
110135,1091,Hotel BP,Brasilia (DF),3,247.62,742.86,01/14/2021
110136,1091,Hotel Z,Aracaju (SE),2,208.04,416.08,01/21/2021
110137,1091,Hotel BD,Natal (RN),2,242.88,485.76,01/28/2021
110139,1091,Hotel BD,Natal (RN),1,242.88,242.88,02/11/2021
110141,1091,Hotel BP,Brasilia (DF),2,247.62,495.24,02/25/2021
110142,1091,Hotel K,Salvador (BH),3,263.41,790.23,03/04/2021
110143,1091,Hotel K,Salvador (BH),3,263.41,790.23,03/11/2021
110144,1091,Hotel K,Salvador (BH),3,263.41,790.23,03/18/2021
110148,1091,Hotel Z,Aracaju (SE),3,208.04,624.12,04/15/2021
110163,1091,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/29/2021
110165,1091,Hotel Z,Aracaju (SE),3,208.04,624.12,08/12/2021
110166,1091,Hotel BW,Campo Grande (MS),2,60.39,120.78,08/19/2021
110167,1091,Hotel BD,Natal (RN),3,242.88,728.64,08/26/2021
110170,1091,Hotel Z,Aracaju (SE),1,208.04,208.04,09/16/2021
110171,1091,Hotel Z,Aracaju (SE),3,208.04,624.12,09/23/2021
110172,1091,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/30/2021
110174,1091,Hotel AU,Recife (PE),1,312.83,312.83,10/14/2021
110177,1091,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/04/2021
110179,1091,Hotel AU,Recife (PE),4,312.83,1251.32,11/18/2021
110181,1091,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/02/2021
110189,1091,Hotel K,Salvador (BH),3,263.41,790.23,01/27/2022
110191,1091,Hotel BP,Brasilia (DF),3,247.62,742.86,02/10/2022
110192,1091,Hotel K,Salvador (BH),4,263.41,1053.64,02/17/2022
110194,1091,Hotel K,Salvador (BH),4,263.41,1053.64,03/03/2022
110197,1091,Hotel K,Salvador (BH),3,263.41,790.23,03/24/2022
110200,1091,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/14/2022
110203,1091,Hotel Z,Aracaju (SE),3,208.04,624.12,05/05/2022
110206,1091,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/26/2022
110209,1091,Hotel Z,Aracaju (SE),3,208.04,624.12,06/16/2022
110211,1091,Hotel BP,Brasilia (DF),4,247.62,990.48,06/30/2022
110219,1091,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/25/2022
110221,1091,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/08/2022
110225,1091,Hotel BD,Natal (RN),3,242.88,728.64,10/06/2022
110229,1091,Hotel BD,Natal (RN),3,242.88,728.64,11/03/2022
110230,1091,Hotel AU,Recife (PE),4,312.83,1251.32,11/10/2022
110232,1091,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/24/2022
110235,1091,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/15/2022
110242,1091,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/02/2023
110243,1091,Hotel K,Salvador (BH),3,263.41,790.23,02/09/2023
110245,1091,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/23/2023
110247,1091,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/09/2023
110250,1092,Hotel AU,Recife (PE),4,312.83,1251.32,10/03/2019
110255,1092,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/07/2019
110262,1092,Hotel Z,Aracaju (SE),4,208.04,832.16,12/26/2019
110264,1092,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/09/2020
110270,1092,Hotel Z,Aracaju (SE),3,208.04,624.12,02/20/2020
110271,1092,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/27/2020
110273,1092,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/12/2020
110275,1092,Hotel Z,Aracaju (SE),3,208.04,624.12,03/26/2020
110277,1092,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/09/2020
110283,1092,Hotel BP,Brasilia (DF),4,247.62,990.48,05/21/2020
110287,1092,Hotel AU,Recife (PE),4,312.83,1251.32,06/18/2020
110291,1092,Hotel K,Salvador (BH),3,263.41,790.23,07/16/2020
110296,1092,Hotel BP,Brasilia (DF),3,247.62,742.86,08/20/2020
110301,1092,Hotel Z,Aracaju (SE),2,208.04,416.08,09/24/2020
110305,1092,Hotel K,Salvador (BH),3,263.41,790.23,10/22/2020
110308,1092,Hotel BP,Brasilia (DF),3,247.62,742.86,11/12/2020
110314,1092,Hotel BD,Natal (RN),4,242.88,971.52,12/24/2020
110316,1092,Hotel AU,Recife (PE),3,312.83,938.49,01/07/2021
110323,1092,Hotel AU,Recife (PE),1,312.83,312.83,02/25/2021
110327,1093,Hotel BP,Brasilia (DF),1,247.62,247.62,10/03/2019
110333,1093,Hotel BP,Brasilia (DF),1,247.62,247.62,11/14/2019
110343,1093,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/23/2020
110354,1093,Hotel K,Salvador (BH),2,263.41,526.82,04/09/2020
110355,1093,Hotel AU,Recife (PE),4,312.83,1251.32,04/16/2020
110356,1093,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/23/2020
110358,1093,Hotel BP,Brasilia (DF),3,247.62,742.86,05/07/2020
110366,1094,Hotel K,Salvador (BH),3,263.41,790.23,10/17/2019
110367,1094,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/24/2019
110382,1094,Hotel BD,Natal (RN),3,242.88,728.64,02/06/2020
110384,1095,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/03/2019
110385,1095,Hotel BP,Brasilia (DF),2,247.62,495.24,10/10/2019
110389,1095,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/07/2019
110399,1095,Hotel K,Salvador (BH),3,263.41,790.23,01/16/2020
110401,1095,Hotel BP,Brasilia (DF),1,247.62,247.62,01/30/2020
110403,1095,Hotel Z,Aracaju (SE),4,208.04,832.16,02/13/2020
110404,1095,Hotel K,Salvador (BH),4,263.41,1053.64,02/20/2020
110408,1095,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/19/2020
110413,1095,Hotel AU,Recife (PE),4,312.83,1251.32,04/23/2020
110416,1095,Hotel BD,Natal (RN),2,242.88,485.76,05/14/2020
110419,1095,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/04/2020
110421,1095,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/18/2020
110423,1095,Hotel BP,Brasilia (DF),4,247.62,990.48,07/02/2020
110430,1095,Hotel BD,Natal (RN),4,242.88,971.52,08/20/2020
110431,1095,Hotel AU,Recife (PE),1,312.83,312.83,08/27/2020
110432,1095,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/03/2020
110437,1095,Hotel BP,Brasilia (DF),3,247.62,742.86,10/08/2020
110439,1095,Hotel Z,Aracaju (SE),3,208.04,624.12,10/22/2020
110440,1095,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/29/2020
110443,1095,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/19/2020
110453,1095,Hotel AU,Recife (PE),3,312.83,938.49,01/28/2021
110456,1095,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/18/2021
110457,1095,Hotel BP,Brasilia (DF),2,247.62,495.24,02/25/2021
110459,1095,Hotel BP,Brasilia (DF),3,247.62,742.86,03/11/2021
110465,1095,Hotel BP,Brasilia (DF),2,247.62,495.24,04/22/2021
110474,1095,Hotel BP,Brasilia (DF),1,247.62,247.62,06/24/2021
110475,1095,Hotel Z,Aracaju (SE),1,208.04,208.04,07/01/2021
110476,1095,Hotel BD,Natal (RN),3,242.88,728.64,07/08/2021
110479,1095,Hotel BP,Brasilia (DF),3,247.62,742.86,07/29/2021
110483,1095,Hotel BP,Brasilia (DF),1,247.62,247.62,08/26/2021
110485,1095,Hotel AU,Recife (PE),3,312.83,938.49,09/09/2021
110491,1095,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/21/2021
110492,1095,Hotel BD,Natal (RN),1,242.88,242.88,10/28/2021
110494,1095,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/11/2021
110499,1095,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/16/2021
110500,1095,Hotel Z,Aracaju (SE),2,208.04,416.08,12/23/2021
110502,1095,Hotel BP,Brasilia (DF),2,247.62,495.24,01/06/2022
110505,1095,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/27/2022
110507,1095,Hotel BP,Brasilia (DF),1,247.62,247.62,02/10/2022
110509,1095,Hotel BD,Natal (RN),2,242.88,485.76,02/24/2022
110513,1095,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/24/2022
110517,1095,Hotel Z,Aracaju (SE),2,208.04,416.08,04/21/2022
110532,1095,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/04/2022
110534,1095,Hotel K,Salvador (BH),3,263.41,790.23,08/18/2022
110540,1095,Hotel BD,Natal (RN),3,242.88,728.64,09/29/2022
110544,1096,Hotel Z,Aracaju (SE),2,208.04,416.08,10/17/2019
110546,1096,Hotel AU,Recife (PE),2,312.83,625.66,10/31/2019
110548,1096,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/14/2019
110550,1096,Hotel AU,Recife (PE),1,312.83,312.83,11/28/2019
110555,1096,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/02/2020
110557,1096,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/16/2020
110565,1096,Hotel BD,Natal (RN),1,242.88,242.88,03/12/2020
110579,1096,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020
110591,1096,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/10/2020
110597,1096,Hotel Z,Aracaju (SE),3,208.04,624.12,10/22/2020
110599,1096,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/05/2020
110600,1096,Hotel K,Salvador (BH),4,263.41,1053.64,11/12/2020
110605,1096,Hotel AU,Recife (PE),2,312.83,625.66,12/17/2020
110607,1096,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/31/2020
110609,1096,Hotel AU,Recife (PE),4,312.83,1251.32,01/14/2021
110613,1096,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/11/2021
110617,1096,Hotel Z,Aracaju (SE),2,208.04,416.08,03/11/2021
110624,1096,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/29/2021
110625,1096,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/06/2021
110626,1096,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/13/2021
110627,1096,Hotel BD,Natal (RN),3,242.88,728.64,05/20/2021
110633,1096,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/01/2021
110635,1096,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/15/2021
110636,1097,Hotel BP,Brasilia (DF),3,247.62,742.86,09/26/2019
110637,1097,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/03/2019
110638,1097,Hotel K,Salvador (BH),1,263.41,263.41,10/10/2019
110639,1097,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/17/2019
110641,1097,Hotel BP,Brasilia (DF),3,247.62,742.86,10/31/2019
110643,1097,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/14/2019
110644,1097,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/21/2019
110647,1097,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/12/2019
110650,1097,Hotel BD,Natal (RN),3,242.88,728.64,01/02/2020
110653,1097,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/23/2020
110656,1097,Hotel Z,Aracaju (SE),1,208.04,208.04,02/13/2020
110658,1097,Hotel Z,Aracaju (SE),2,208.04,416.08,02/27/2020
110659,1097,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/05/2020
110661,1097,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/19/2020
110664,1097,Hotel BP,Brasilia (DF),4,247.62,990.48,04/09/2020
110666,1097,Hotel K,Salvador (BH),2,263.41,526.82,04/23/2020
110671,1097,Hotel AU,Recife (PE),1,312.83,312.83,05/28/2020
110676,1097,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/02/2020
110683,1097,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/20/2020
110687,1097,Hotel BD,Natal (RN),4,242.88,971.52,09/17/2020
110689,1097,Hotel Z,Aracaju (SE),3,208.04,624.12,10/01/2020
110693,1097,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/29/2020
110697,1097,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/26/2020
110701,1097,Hotel K,Salvador (BH),1,263.41,263.41,12/24/2020
110706,1097,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/28/2021
110709,1097,Hotel Z,Aracaju (SE),1,208.04,208.04,02/18/2021
110714,1097,Hotel K,Salvador (BH),1,263.41,263.41,03/25/2021
110727,1097,Hotel BP,Brasilia (DF),4,247.62,990.48,06/24/2021
110728,1097,Hotel K,Salvador (BH),3,263.41,790.23,07/01/2021
110730,1097,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/15/2021
110731,1097,Hotel BP,Brasilia (DF),1,247.62,247.62,07/22/2021
110742,1097,Hotel K,Salvador (BH),3,263.41,790.23,10/07/2021
110745,1097,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/28/2021
110752,1097,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/16/2021
110753,1097,Hotel Z,Aracaju (SE),1,208.04,208.04,12/23/2021
110754,1097,Hotel Z,Aracaju (SE),3,208.04,624.12,12/30/2021
110763,1097,Hotel BP,Brasilia (DF),2,247.62,495.24,03/03/2022
110764,1097,Hotel AU,Recife (PE),2,312.83,625.66,03/10/2022
110770,1097,Hotel K,Salvador (BH),2,263.41,526.82,04/21/2022
110773,1097,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/12/2022
110782,1098,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/14/2019
110785,1098,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/05/2019
110786,1098,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/12/2019
110787,1098,Hotel Z,Aracaju (SE),3,208.04,624.12,12/19/2019
110789,1098,Hotel K,Salvador (BH),4,263.41,1053.64,01/02/2020
110791,1098,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/16/2020
110797,1098,Hotel AU,Recife (PE),2,312.83,625.66,02/27/2020
110802,1098,Hotel Z,Aracaju (SE),3,208.04,624.12,04/02/2020
110807,1098,Hotel BD,Natal (RN),2,242.88,485.76,05/07/2020
110812,1098,Hotel K,Salvador (BH),1,263.41,263.41,06/11/2020
110813,1098,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/18/2020
110814,1098,Hotel Z,Aracaju (SE),2,208.04,416.08,06/25/2020
110822,1098,Hotel Z,Aracaju (SE),2,208.04,416.08,08/20/2020
110824,1098,Hotel Z,Aracaju (SE),4,208.04,832.16,09/03/2020
110826,1099,Hotel Z,Aracaju (SE),4,208.04,832.16,09/26/2019
110827,1099,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019
110831,1099,Hotel BD,Natal (RN),3,242.88,728.64,10/31/2019
110838,1099,Hotel BP,Brasilia (DF),4,247.62,990.48,12/19/2019
110839,1099,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/26/2019
110840,1099,Hotel Z,Aracaju (SE),3,208.04,624.12,01/02/2020
110842,1099,Hotel BD,Natal (RN),3,242.88,728.64,01/16/2020
110843,1099,Hotel BD,Natal (RN),1,242.88,242.88,01/23/2020
110844,1099,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020
110854,1099,Hotel BD,Natal (RN),4,242.88,971.52,04/09/2020
110856,1099,Hotel Z,Aracaju (SE),1,208.04,208.04,04/23/2020
110858,1099,Hotel K,Salvador (BH),2,263.41,526.82,05/07/2020
110860,1099,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/21/2020
110864,1099,Hotel Z,Aracaju (SE),4,208.04,832.16,06/18/2020
110865,1099,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/25/2020
110873,1099,Hotel BD,Natal (RN),2,242.88,485.76,08/20/2020
110874,1099,Hotel K,Salvador (BH),4,263.41,1053.64,08/27/2020
110875,1099,Hotel BP,Brasilia (DF),4,247.62,990.48,09/03/2020
110877,1099,Hotel Z,Aracaju (SE),1,208.04,208.04,09/17/2020
110880,1099,Hotel Z,Aracaju (SE),2,208.04,416.08,10/08/2020
110888,1100,Hotel BD,Natal (RN),4,242.88,971.52,10/03/2019
110899,1100,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/19/2019
110900,1100,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/26/2019
110902,1100,Hotel Z,Aracaju (SE),1,208.04,208.04,01/09/2020
110903,1100,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/16/2020
110906,1100,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/06/2020
110913,1100,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/26/2020
110920,1100,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/14/2020
110923,1100,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/04/2020
110928,1100,Hotel BP,Brasilia (DF),4,247.62,990.48,07/09/2020
110929,1100,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/16/2020
110934,1100,Hotel BD,Natal (RN),3,242.88,728.64,08/20/2020
110935,1100,Hotel K,Salvador (BH),2,263.41,526.82,08/27/2020
110941,1100,Hotel AU,Recife (PE),4,312.83,1251.32,10/08/2020
110949,1100,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/03/2020
110951,1100,Hotel BP,Brasilia (DF),1,247.62,247.62,12/17/2020
110956,1100,Hotel BP,Brasilia (DF),2,247.62,495.24,01/21/2021
110958,1100,Hotel BD,Natal (RN),4,242.88,971.52,02/04/2021
110962,1100,Hotel Z,Aracaju (SE),2,208.04,416.08,03/04/2021
110966,1100,Hotel Z,Aracaju (SE),3,208.04,624.12,04/01/2021
110973,1100,Hotel BP,Brasilia (DF),1,247.62,247.62,05/20/2021
110974,1100,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/27/2021
110976,1100,Hotel AU,Recife (PE),3,312.83,938.49,06/10/2021
110977,1100,Hotel AU,Recife (PE),3,312.83,938.49,06/17/2021
110978,1100,Hotel K,Salvador (BH),2,263.41,526.82,06/24/2021
110983,1100,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/29/2021
110988,1100,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/02/2021
110992,1100,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/30/2021
111001,1100,Hotel BD,Natal (RN),4,242.88,971.52,12/02/2021
111011,1101,Hotel BP,Brasilia (DF),3,247.62,742.86,11/14/2019
111017,1101,Hotel Z,Aracaju (SE),2,208.04,416.08,12/26/2019
111020,1101,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/16/2020
111026,1101,Hotel K,Salvador (BH),4,263.41,1053.64,02/27/2020
111029,1101,Hotel K,Salvador (BH),2,263.41,526.82,03/19/2020
111030,1101,Hotel BP,Brasilia (DF),3,247.62,742.86,03/26/2020
111035,1101,Hotel Z,Aracaju (SE),3,208.04,624.12,04/30/2020
111040,1101,Hotel BD,Natal (RN),2,242.88,485.76,06/04/2020
111041,1101,Hotel AU,Recife (PE),2,312.83,625.66,06/11/2020
111042,1101,Hotel K,Salvador (BH),3,263.41,790.23,06/18/2020
111043,1101,Hotel BD,Natal (RN),2,242.88,485.76,06/25/2020
111047,1101,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/23/2020
111057,1101,Hotel Z,Aracaju (SE),2,208.04,416.08,10/01/2020
111061,1101,Hotel BD,Natal (RN),3,242.88,728.64,10/29/2020
111063,1101,Hotel K,Salvador (BH),1,263.41,263.41,11/12/2020
111064,1101,Hotel AU,Recife (PE),1,312.83,312.83,11/19/2020
111067,1101,Hotel BD,Natal (RN),4,242.88,971.52,12/10/2020
111071,1101,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/07/2021
111072,1101,Hotel Z,Aracaju (SE),2,208.04,416.08,01/14/2021
111074,1101,Hotel K,Salvador (BH),3,263.41,790.23,01/28/2021
111075,1101,Hotel AU,Recife (PE),4,312.83,1251.32,02/04/2021
111080,1101,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/11/2021
111081,1101,Hotel Z,Aracaju (SE),2,208.04,416.08,03/18/2021
111083,1101,Hotel Z,Aracaju (SE),2,208.04,416.08,04/01/2021
111093,1101,Hotel Z,Aracaju (SE),1,208.04,208.04,06/10/2021
111095,1101,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/24/2021
111096,1101,Hotel BP,Brasilia (DF),2,247.62,495.24,07/01/2021
111099,1101,Hotel BD,Natal (RN),3,242.88,728.64,07/22/2021
111104,1101,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/26/2021
111108,1101,Hotel BD,Natal (RN),4,242.88,971.52,09/23/2021
111113,1101,Hotel K,Salvador (BH),2,263.41,526.82,10/28/2021
111122,1101,Hotel BP,Brasilia (DF),3,247.62,742.86,12/30/2021
111124,1101,Hotel AU,Recife (PE),1,312.83,312.83,01/13/2022
111126,1101,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/27/2022
111128,1101,Hotel BD,Natal (RN),1,242.88,242.88,02/10/2022
111133,1101,Hotel Z,Aracaju (SE),4,208.04,832.16,03/17/2022
111134,1101,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/24/2022
111135,1101,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/31/2022
111138,1101,Hotel BP,Brasilia (DF),3,247.62,742.86,04/21/2022
111141,1101,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/12/2022
111142,1101,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/19/2022
111145,1101,Hotel Z,Aracaju (SE),3,208.04,624.12,06/09/2022
111146,1101,Hotel K,Salvador (BH),3,263.41,790.23,06/16/2022
111148,1101,Hotel Z,Aracaju (SE),4,208.04,832.16,06/30/2022
111149,1101,Hotel BP,Brasilia (DF),3,247.62,742.86,07/07/2022
111150,1101,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/14/2022
111151,1101,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/21/2022
111155,1101,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/18/2022
111156,1101,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/25/2022
111159,1101,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/15/2022
111160,1101,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/22/2022
111162,1101,Hotel Z,Aracaju (SE),3,208.04,624.12,10/06/2022
111170,1102,Hotel BD,Natal (RN),3,242.88,728.64,10/17/2019
111171,1102,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/24/2019
111175,1102,Hotel K,Salvador (BH),4,263.41,1053.64,11/21/2019
111182,1102,Hotel AU,Recife (PE),4,312.83,1251.32,01/09/2020
111185,1102,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/30/2020
111187,1102,Hotel K,Salvador (BH),3,263.41,790.23,02/13/2020
111188,1102,Hotel AU,Recife (PE),1,312.83,312.83,02/20/2020
111191,1102,Hotel BP,Brasilia (DF),3,247.62,742.86,03/12/2020
111197,1102,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/23/2020
111198,1102,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/30/2020
111204,1102,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/11/2020
111212,1102,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020
111213,1102,Hotel BW,Campo Grande (MS),2,60.39,120.78,08/13/2020
111221,1102,Hotel AU,Recife (PE),3,312.83,938.49,10/08/2020
111226,1102,Hotel Z,Aracaju (SE),4,208.04,832.16,11/12/2020
111230,1103,Hotel AU,Recife (PE),2,312.83,625.66,09/26/2019
111231,1103,Hotel AU,Recife (PE),1,312.83,312.83,10/03/2019
111234,1103,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/24/2019
111235,1103,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/31/2019
111236,1103,Hotel AU,Recife (PE),3,312.83,938.49,11/07/2019
111248,1103,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020
111252,1103,Hotel Z,Aracaju (SE),4,208.04,832.16,02/27/2020
111256,1103,Hotel BD,Natal (RN),3,242.88,728.64,03/26/2020
111264,1103,Hotel K,Salvador (BH),2,263.41,526.82,05/21/2020
111267,1103,Hotel Z,Aracaju (SE),3,208.04,624.12,06/11/2020
111270,1103,Hotel BD,Natal (RN),4,242.88,971.52,07/02/2020
111271,1103,Hotel BD,Natal (RN),1,242.88,242.88,07/09/2020
111273,1103,Hotel BP,Brasilia (DF),2,247.62,495.24,07/23/2020
111275,1103,Hotel K,Salvador (BH),1,263.41,263.41,08/06/2020
111279,1103,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/03/2020
111280,1103,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/10/2020
111282,1103,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/24/2020
111283,1103,Hotel Z,Aracaju (SE),1,208.04,208.04,10/01/2020
111285,1103,Hotel Z,Aracaju (SE),3,208.04,624.12,10/15/2020
111286,1103,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/22/2020
111287,1103,Hotel BP,Brasilia (DF),1,247.62,247.62,10/29/2020
111289,1103,Hotel Z,Aracaju (SE),4,208.04,832.16,11/12/2020
111291,1103,Hotel K,Salvador (BH),2,263.41,526.82,11/26/2020
111295,1103,Hotel BP,Brasilia (DF),4,247.62,990.48,12/24/2020
