travelCode,userCode,name,place,days,price,total,date
70413,683,Hotel AU,Recife (PE),4,312.83,1251.32,04/01/2021
70414,683,Hotel K,Salvador (BH),2,263.41,526.82,04/08/2021
70415,683,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/15/2021
70417,683,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/29/2021
70421,683,Hotel BP,Brasilia (DF),4,247.62,990.48,05/27/2021
70424,683,Hotel K,Salvador (BH),4,263.41,1053.64,06/17/2021
70425,683,Hotel A,Florianopolis (SC),4,313.02,1252.08,06/24/2021
70433,683,Hotel AU,Recife (PE),3,312.83,938.49,08/19/2021
70436,683,Hotel BP,Brasilia (DF),4,247.62,990.48,09/09/2021
70439,683,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/30/2021
70440,683,Hotel BP,Brasilia (DF),3,247.62,742.86,10/07/2021
70446,683,Hotel A,Florianopolis (SC),3,313.02,939.06,11/18/2021
70453,683,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/06/2022
70456,683,Hotel AU,Recife (PE),1,312.83,312.83,01/27/2022
70460,683,Hotel BD,Natal (RN),4,242.88,971.52,02/24/2022
70462,683,Hotel AU,Recife (PE),4,312.83,1251.32,03/10/2022
70463,683,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/17/2022
70464,683,Hotel AU,Recife (PE),4,312.83,1251.32,03/24/2022
70465,683,Hotel AU,Recife (PE),1,312.83,312.83,03/31/2022
70466,683,Hotel K,Salvador (BH),3,263.41,790.23,04/07/2022
70469,683,Hotel A,Florianopolis (SC),3,313.02,939.06,04/28/2022
70478,683,Hotel A,Florianopolis (SC),1,313.02,313.02,06/30/2022
70483,683,Hotel A,Florianopolis (SC),3,313.02,939.06,08/04/2022
70488,683,Hotel Z,Aracaju (SE),1,208.04,208.04,09/08/2022
70490,683,Hotel Z,Aracaju (SE),4,208.04,832.16,09/22/2022
70500,683,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/01/2022
70502,683,Hotel K,Salvador (BH),1,263.41,263.41,12/15/2022
70506,683,Hotel BD,Natal (RN),2,242.88,485.76,01/12/2023
70507,683,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/19/2023
70508,684,Hotel BP,Brasilia (DF),1,247.62,247.62,09/26/2019
70515,684,Hotel A,Florianopolis (SC),2,313.02,626.04,11/14/2019
70521,684,Hotel BD,Natal (RN),3,242.88,728.64,12/26/2019
70523,684,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/09/2020
70525,684,Hotel BP,Brasilia (DF),2,247.62,495.24,01/23/2020
70526,684,Hotel BP,Brasilia (DF),1,247.62,247.62,01/30/2020
70527,684,Hotel Z,Aracaju (SE),2,208.04,416.08,02/06/2020
70528,684,Hotel BP,Brasilia (DF),2,247.62,495.24,02/13/2020
70530,684,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/27/2020
70535,684,Hotel AU,Recife (PE),3,312.83,938.49,04/02/2020
70557,684,Hotel Z,Aracaju (SE),4,208.04,832.16,09/03/2020
70563,684,Hotel AU,Recife (PE),4,312.83,1251.32,10/15/2020
70578,684,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/28/2021
70579,684,Hotel Z,Aracaju (SE),4,208.04,832.16,02/04/2021
70582,684,Hotel BD,Natal (RN),3,242.88,728.64,02/25/2021
70585,684,Hotel BD,Natal (RN),3,242.88,728.64,03/18/2021
70594,684,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/20/2021
70600,684,Hotel BD,Natal (RN),4,242.88,971.52,07/01/2021
70603,684,Hotel BP,Brasilia (DF),4,247.62,990.48,07/22/2021
70604,684,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/29/2021
70607,684,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/19/2021
70611,684,Hotel Z,Aracaju (SE),2,208.04,416.08,09/16/2021
70620,684,Hotel K,Salvador (BH),2,263.41,526.82,11/18/2021
70625,684,Hotel K,Salvador (BH),1,263.41,263.41,12/23/2021
70627,684,Hotel Z,Aracaju (SE),2,208.04,416.08,01/06/2022
70628,684,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/13/2022
70631,684,Hotel BD,Natal (RN),3,242.88,728.64,02/03/2022
70632,684,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/10/2022
70635,684,Hotel A,Florianopolis (SC),1,313.02,313.02,03/03/2022
70636,684,Hotel BP,Brasilia (DF),1,247.62,247.62,03/10/2022
70644,684,Hotel A,Florianopolis (SC),2,313.02,626.04,05/05/2022
70645,684,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/12/2022
70646,684,Hotel A,Florianopolis (SC),3,313.02,939.06,05/19/2022
70647,684,Hotel BD,Natal (RN),4,242.88,971.52,05/26/2022
70648,684,Hotel AU,Recife (PE),3,312.83,938.49,06/02/2022
70652,684,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/30/2022
70655,684,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/21/2022
70656,684,Hotel Z,Aracaju (SE),4,208.04,832.16,07/28/2022
70657,684,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/04/2022
70661,684,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/01/2022
70662,684,Hotel BP,Brasilia (DF),1,247.62,247.62,09/08/2022
70664,684,Hotel AU,Recife (PE),1,312.83,312.83,09/22/2022
70665,684,Hotel AU,Recife (PE),3,312.83,938.49,09/29/2022
70672,684,Hotel A,Florianopolis (SC),3,313.02,939.06,11/17/2022
70677,684,Hotel BP,Brasilia (DF),3,247.62,742.86,12/22/2022
70678,684,Hotel Z,Aracaju (SE),3,208.04,624.12,12/29/2022
70680,684,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/12/2023
70685,684,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/16/2023
70687,684,Hotel K,Salvador (BH),4,263.41,1053.64,03/02/2023
70690,684,Hotel K,Salvador (BH),4,263.41,1053.64,03/23/2023
70692,684,Hotel K,Salvador (BH),3,263.41,790.23,04/06/2023
70693,684,Hotel BD,Natal (RN),3,242.88,728.64,04/13/2023
70694,684,Hotel Z,Aracaju (SE),1,208.04,208.04,04/20/2023
70696,684,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/04/2023
70700,685,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/17/2019
70701,685,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/24/2019
70702,685,Hotel BP,Brasilia (DF),2,247.62,495.24,10/31/2019
70703,685,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/07/2019
70709,685,Hotel AU,Recife (PE),4,312.83,1251.32,12/19/2019
70712,685,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/09/2020
70716,685,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/06/2020
70723,685,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/26/2020
70724,685,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/02/2020
70727,685,Hotel BD,Natal (RN),2,242.88,485.76,04/23/2020
70728,685,Hotel BD,Natal (RN),4,242.88,971.52,04/30/2020
70732,685,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/28/2020
70733,685,Hotel BP,Brasilia (DF),2,247.62,495.24,06/04/2020
70737,685,Hotel Z,Aracaju (SE),4,208.04,832.16,07/02/2020
70746,685,Hotel A,Florianopolis (SC),2,313.02,626.04,09/03/2020
70747,685,Hotel BP,Brasilia (DF),2,247.62,495.24,09/10/2020
70750,685,Hotel BD,Natal (RN),3,242.88,728.64,10/01/2020
70759,685,Hotel Z,Aracaju (SE),2,208.04,416.08,12/03/2020
70767,685,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/28/2021
70774,685,Hotel BP,Brasilia (DF),4,247.62,990.48,03/18/2021
70775,685,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/25/2021
70777,685,Hotel Z,Aracaju (SE),2,208.04,416.08,04/08/2021
70780,685,Hotel A,Florianopolis (SC),1,313.02,313.02,04/29/2021
70782,685,Hotel BD,Natal (RN),2,242.88,485.76,05/13/2021
70788,685,Hotel Z,Aracaju (SE),1,208.04,208.04,06/24/2021
70789,685,Hotel BP,Brasilia (DF),1,247.62,247.62,07/01/2021
70790,685,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/08/2021
70795,685,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/12/2021
70796,685,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/19/2021
70801,686,Hotel K,Salvador (BH),1,263.41,263.41,09/26/2019
70802,686,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/03/2019
70816,686,Hotel K,Salvador (BH),2,263.41,526.82,01/09/2020
70819,686,Hotel BD,Natal (RN),1,242.88,242.88,01/30/2020
70827,686,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/26/2020
70832,686,Hotel BD,Natal (RN),1,242.88,242.88,04/30/2020
70836,686,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/28/2020
70837,686,Hotel BP,Brasilia (DF),4,247.62,990.48,06/04/2020
70842,686,Hotel K,Salvador (BH),1,263.41,263.41,07/09/2020
70844,686,Hotel A,Florianopolis (SC),1,313.02,313.02,07/23/2020
70846,686,Hotel K,Salvador (BH),1,263.41,263.41,08/06/2020
70849,686,Hotel A,Florianopolis (SC),3,313.02,939.06,08/27/2020
70852,686,Hotel Z,Aracaju (SE),3,208.04,624.12,09/17/2020
70857,686,Hotel BD,Natal (RN),4,242.88,971.52,10/22/2020
70866,686,Hotel AU,Recife (PE),1,312.83,312.83,12/24/2020
70880,686,Hotel A,Florianopolis (SC),2,313.02,626.04,04/01/2021
70883,686,Hotel BP,Brasilia (DF),4,247.62,990.48,04/22/2021
70885,686,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/06/2021
70887,686,Hotel BP,Brasilia (DF),3,247.62,742.86,05/20/2021
70889,686,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/03/2021
70892,686,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/24/2021
70894,686,Hotel Z,Aracaju (SE),4,208.04,832.16,07/08/2021
70901,686,Hotel BP,Brasilia (DF),1,247.62,247.62,08/26/2021
70903,686,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/09/2021
70909,686,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/21/2021
70912,687,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/26/2019
70914,687,Hotel AU,Recife (PE),1,312.83,312.83,10/10/2019
70918,687,Hotel AU,Recife (PE),1,312.83,312.83,11/07/2019
70925,687,Hotel K,Salvador (BH),2,263.41,526.82,12/26/2019
70931,687,Hotel BP,Brasilia (DF),4,247.62,990.48,02/06/2020
70936,687,Hotel Z,Aracaju (SE),2,208.04,416.08,03/12/2020
70938,687,Hotel K,Salvador (BH),2,263.41,526.82,03/26/2020
70940,687,Hotel AU,Recife (PE),4,312.83,1251.32,04/09/2020
70943,687,Hotel A,Florianopolis (SC),1,313.02,313.02,04/30/2020
70946,687,Hotel A,Florianopolis (SC),3,313.02,939.06,05/21/2020
70948,687,Hotel BP,Brasilia (DF),2,247.62,495.24,06/04/2020
70950,687,Hotel AU,Recife (PE),3,312.83,938.49,06/18/2020
70951,687,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/25/2020
70954,687,Hotel Z,Aracaju (SE),3,208.04,624.12,07/16/2020
70957,687,Hotel AU,Recife (PE),4,312.83,1251.32,08/06/2020
70967,688,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/28/2019
70968,688,Hotel K,Salvador (BH),3,263.41,790.23,12/05/2019
70975,688,Hotel BP,Brasilia (DF),4,247.62,990.48,01/23/2020
70977,688,Hotel BP,Brasilia (DF),3,247.62,742.86,02/06/2020
70978,688,Hotel K,Salvador (BH),2,263.41,526.82,02/13/2020
70985,688,Hotel BD,Natal (RN),1,242.88,242.88,04/02/2020
70992,688,Hotel BD,Natal (RN),3,242.88,728.64,05/21/2020
70999,688,Hotel BD,Natal (RN),1,242.88,242.88,07/09/2020
71000,688,Hotel BD,Natal (RN),1,242.88,242.88,07/16/2020
71003,688,Hotel Z,Aracaju (SE),2,208.04,416.08,08/06/2020
71004,688,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/13/2020
71005,688,Hotel A,Florianopolis (SC),1,313.02,313.02,08/20/2020
71008,688,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/10/2020
71011,688,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/01/2020
71012,688,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/08/2020
71017,688,Hotel K,Salvador (BH),1,263.41,263.41,11/12/2020
71019,688,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/26/2020
71021,688,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/10/2020
71028,688,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/28/2021
71038,688,Hotel Z,Aracaju (SE),1,208.04,208.04,04/08/2021
71040,688,Hotel BP,Brasilia (DF),2,247.62,495.24,04/22/2021
71041,688,Hotel K,Salvador (BH),4,263.41,1053.64,04/29/2021
71042,688,Hotel K,Salvador (BH),2,263.41,526.82,05/06/2021
71044,688,Hotel AU,Recife (PE),4,312.83,1251.32,05/20/2021
71045,688,Hotel BP,Brasilia (DF),1,247.62,247.62,05/27/2021
71052,689,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/24/2019
71059,689,Hotel K,Salvador (BH),4,263.41,1053.64,12/12/2019
71063,689,Hotel AU,Recife (PE),4,312.83,1251.32,01/09/2020
71070,689,Hotel AU,Recife (PE),2,312.83,625.66,02/27/2020
71071,689,Hotel K,Salvador (BH),3,263.41,790.23,03/05/2020
71073,689,Hotel K,Salvador (BH),4,263.41,1053.64,03/19/2020
71074,689,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/26/2020
71078,689,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/23/2020
71083,689,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/28/2020
71088,689,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/02/2020
71090,689,Hotel BP,Brasilia (DF),3,247.62,742.86,07/16/2020
71093,689,Hotel K,Salvador (BH),4,263.41,1053.64,08/06/2020
71100,689,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/24/2020
71104,689,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/22/2020
71106,689,Hotel AU,Recife (PE),2,312.83,625.66,11/05/2020
71107,689,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/12/2020
71112,689,Hotel Z,Aracaju (SE),3,208.04,624.12,12/17/2020
71117,689,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/21/2021
71119,689,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/04/2021
71121,689,Hotel BD,Natal (RN),4,242.88,971.52,02/18/2021
71123,689,Hotel A,Florianopolis (SC),1,313.02,313.02,03/04/2021
71125,689,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/18/2021
71128,689,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/08/2021
71139,689,Hotel AU,Recife (PE),1,312.83,312.83,06/24/2021
71146,690,Hotel A,Florianopolis (SC),3,313.02,939.06,09/26/2019
71147,690,Hotel K,Salvador (BH),1,263.41,263.41,10/03/2019
71153,690,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/14/2019
71157,690,Hotel AU,Recife (PE),4,312.83,1251.32,12/12/2019
71158,690,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/19/2019
71160,690,Hotel A,Florianopolis (SC),1,313.02,313.02,01/02/2020
71161,690,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/09/2020
71163,690,Hotel AU,Recife (PE),1,312.83,312.83,01/23/2020
71177,690,Hotel K,Salvador (BH),4,263.41,1053.64,04/30/2020
71180,690,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/21/2020
71186,690,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/02/2020
71188,690,Hotel A,Florianopolis (SC),2,313.02,626.04,07/16/2020
71191,690,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020
71192,690,Hotel A,Florianopolis (SC),1,313.02,313.02,08/13/2020
71197,690,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/17/2020
71199,690,Hotel BD,Natal (RN),1,242.88,242.88,10/01/2020
71201,690,Hotel BP,Brasilia (DF),1,247.62,247.62,10/15/2020
71204,690,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/05/2020
71206,690,Hotel AU,Recife (PE),3,312.83,938.49,11/19/2020
71212,690,Hotel A,Florianopolis (SC),3,313.02,939.06,12/31/2020
71216,690,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/28/2021
71222,690,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/11/2021
71234,690,Hotel BD,Natal (RN),3,242.88,728.64,06/03/2021
71236,690,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/17/2021
71237,690,Hotel BD,Natal (RN),3,242.88,728.64,06/24/2021
71241,690,Hotel AU,Recife (PE),2,312.83,625.66,07/22/2021
71244,690,Hotel K,Salvador (BH),2,263.41,526.82,08/12/2021
71248,690,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/09/2021
71249,690,Hotel K,Salvador (BH),3,263.41,790.23,09/16/2021
71253,690,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/14/2021
71254,690,Hotel AU,Recife (PE),4,312.83,1251.32,10/21/2021
71256,690,Hotel K,Salvador (BH),2,263.41,526.82,11/04/2021
71257,690,Hotel Z,Aracaju (SE),4,208.04,832.16,11/11/2021
71258,690,Hotel Z,Aracaju (SE),4,208.04,832.16,11/18/2021
71259,690,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/25/2021
71265,690,Hotel AU,Recife (PE),2,312.83,625.66,01/06/2022
71267,690,Hotel BP,Brasilia (DF),3,247.62,742.86,01/20/2022
71268,690,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/27/2022
71278,690,Hotel BP,Brasilia (DF),2,247.62,495.24,04/07/2022
71281,690,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/28/2022
71285,690,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/26/2022
71286,690,Hotel AU,Recife (PE),3,312.83,938.49,06/02/2022
71290,690,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/30/2022
71298,690,Hotel BP,Brasilia (DF),3,247.62,742.86,08/25/2022
71305,690,Hotel BD,Natal (RN),3,242.88,728.64,10/13/2022
71308,690,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/03/2022
71309,690,Hotel BP,Brasilia (DF),2,247.62,495.24,11/10/2022
71312,690,Hotel BP,Brasilia (DF),2,247.62,495.24,12/01/2022
71313,691,Hotel K,Salvador (BH),2,263.41,526.82,09/26/2019
71316,691,Hotel Z,Aracaju (SE),4,208.04,832.16,10/17/2019
71317,691,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/24/2019
71319,691,Hotel AU,Recife (PE),2,312.83,625.66,11/07/2019
71322,691,Hotel AU,Recife (PE),1,312.83,312.83,11/28/2019
71323,691,Hotel K,Salvador (BH),1,263.41,263.41,12/05/2019
71325,691,Hotel AU,Recife (PE),1,312.83,312.83,12/19/2019
71326,691,Hotel A,Florianopolis (SC),2,313.02,626.04,12/26/2019
71327,691,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/02/2020
71328,691,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/09/2020
71333,691,Hotel A,Florianopolis (SC),2,313.02,626.04,02/13/2020
71339,691,Hotel Z,Aracaju (SE),2,208.04,416.08,03/26/2020
71340,691,Hotel BP,Brasilia (DF),3,247.62,742.86,04/02/2020
71342,692,Hotel AU,Recife (PE),1,312.83,312.83,10/03/2019
71352,693,Hotel AU,Recife (PE),2,312.83,625.66,10/17/2019
71356,693,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/14/2019
71362,693,Hotel Z,Aracaju (SE),3,208.04,624.12,12/26/2019
71365,693,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/16/2020
71367,693,Hotel AU,Recife (PE),3,312.83,938.49,01/30/2020
71377,693,Hotel K,Salvador (BH),2,263.41,526.82,04/09/2020
71378,693,Hotel A,Florianopolis (SC),2,313.02,626.04,04/16/2020
71380,693,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/30/2020
71382,693,Hotel A,Florianopolis (SC),2,313.02,626.04,05/14/2020
71385,693,Hotel AU,Recife (PE),3,312.83,938.49,06/04/2020
71388,693,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/25/2020
71393,693,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/30/2020
71394,693,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/06/2020
71395,693,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/13/2020
71400,693,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/17/2020
71407,693,Hotel AU,Recife (PE),2,312.83,625.66,11/05/2020
71410,693,Hotel AU,Recife (PE),2,312.83,625.66,11/26/2020
71412,693,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/10/2020
71414,693,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/24/2020
71418,693,Hotel A,Florianopolis (SC),1,313.02,313.02,01/21/2021
71423,693,Hotel BP,Brasilia (DF),4,247.62,990.48,02/25/2021
71424,693,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/04/2021
71425,693,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/11/2021
71426,693,Hotel A,Florianopolis (SC),2,313.02,626.04,03/18/2021
71427,693,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/25/2021
71430,693,Hotel AU,Recife (PE),3,312.83,938.49,04/15/2021
71434,693,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/13/2021
71435,693,Hotel AU,Recife (PE),1,312.83,312.83,05/20/2021
71437,693,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/03/2021
71438,693,Hotel K,Salvador (BH),1,263.41,263.41,06/10/2021
71440,693,Hotel K,Salvador (BH),4,263.41,1053.64,06/24/2021
71441,693,Hotel BP,Brasilia (DF),4,247.62,990.48,07/01/2021
71443,693,Hotel Z,Aracaju (SE),3,208.04,624.12,07/15/2021
71444,693,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/22/2021
71447,693,Hotel BP,Brasilia (DF),1,247.62,247.62,08/12/2021
71451,693,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/09/2021
71452,693,Hotel BD,Natal (RN),3,242.88,728.64,09/16/2021
71460,693,Hotel A,Florianopolis (SC),1,313.02,313.02,11/11/2021
71462,693,Hotel K,Salvador (BH),4,263.41,1053.64,11/25/2021
71464,693,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/09/2021
71478,693,Hotel Z,Aracaju (SE),4,208.04,832.16,03/17/2022
71479,693,Hotel K,Salvador (BH),1,263.41,263.41,03/24/2022
71482,693,Hotel BP,Brasilia (DF),4,247.62,990.48,04/14/2022
71485,693,Hotel AU,Recife (PE),4,312.83,1251.32,05/05/2022
71486,693,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/12/2022
71489,693,Hotel AU,Recife (PE),1,312.83,312.83,06/02/2022
71492,693,Hotel AU,Recife (PE),1,312.83,312.83,06/23/2022
71503,693,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/08/2022
71504,693,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/15/2022
71508,693,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/13/2022
71512,693,Hotel AU,Recife (PE),1,312.83,312.83,11/10/2022
71514,693,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/24/2022
71518,693,Hotel A,Florianopolis (SC),1,313.02,313.02,12/22/2022
71520,693,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/05/2023
71530,694,Hotel AU,Recife (PE),1,312.83,312.83,10/03/2019
71536,694,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/14/2019
71538,694,Hotel BP,Brasilia (DF),4,247.62,990.48,11/28/2019
71539,694,Hotel AU,Recife (PE),2,312.83,625.66,12/05/2019
71548,694,Hotel AU,Recife (PE),4,312.83,1251.32,02/06/2020
71551,694,Hotel K,Salvador (BH),1,263.41,263.41,02/27/2020
71553,694,Hotel A,Florianopolis (SC),3,313.02,939.06,03/12/2020
71556,694,Hotel K,Salvador (BH),2,263.41,526.82,04/02/2020
71561,694,Hotel K,Salvador (BH),3,263.41,790.23,05/07/2020
71565,694,Hotel Z,Aracaju (SE),1,208.04,208.04,06/04/2020
71567,694,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020
71569,694,Hotel AU,Recife (PE),2,312.83,625.66,07/02/2020
71570,694,Hotel BD,Natal (RN),4,242.88,971.52,07/09/2020
71580,694,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/17/2020
71581,694,Hotel AU,Recife (PE),3,312.83,938.49,09/24/2020
71582,694,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/01/2020
71584,694,Hotel K,Salvador (BH),4,263.41,1053.64,10/15/2020
71588,694,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/12/2020
71590,694,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/26/2020
71592,694,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/10/2020
71601,695,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019
71605,695,Hotel AU,Recife (PE),2,312.83,625.66,10/31/2019
71607,695,Hotel K,Salvador (BH),1,263.41,263.41,11/14/2019
71620,695,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/13/2020
71624,695,Hotel BP,Brasilia (DF),3,247.62,742.86,03/12/2020
71626,695,Hotel Z,Aracaju (SE),4,208.04,832.16,03/26/2020
71629,695,Hotel K,Salvador (BH),2,263.41,526.82,04/16/2020
71631,695,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/30/2020
71637,695,Hotel BP,Brasilia (DF),4,247.62,990.48,06/11/2020
71640,695,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/02/2020
71643,695,Hotel AU,Recife (PE),1,312.83,312.83,07/23/2020
71649,695,Hotel K,Salvador (BH),2,263.41,526.82,09/03/2020
71650,695,Hotel Z,Aracaju (SE),1,208.04,208.04,09/10/2020
71653,695,Hotel A,Florianopolis (SC),1,313.02,313.02,10/01/2020
71657,695,Hotel K,Salvador (BH),1,263.41,263.41,10/29/2020
71659,695,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/12/2020
71661,695,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/26/2020
71663,695,Hotel AU,Recife (PE),1,312.83,312.83,12/10/2020
71664,695,Hotel Z,Aracaju (SE),1,208.04,208.04,12/17/2020
71672,695,Hotel Z,Aracaju (SE),2,208.04,416.08,02/11/2021
71673,695,Hotel BP,Brasilia (DF),2,247.62,495.24,02/18/2021
71679,695,Hotel K,Salvador (BH),2,263.41,526.82,04/01/2021
71681,695,Hotel Z,Aracaju (SE),2,208.04,416.08,04/15/2021
71682,695,Hotel K,Salvador (BH),2,263.41,526.82,04/22/2021
71687,696,Hotel K,Salvador (BH),3,263.41,790.23,09/26/2019
71688,696,Hotel Z,Aracaju (SE),3,208.04,624.12,10/03/2019
71689,696,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/10/2019
