travelCode,userCode,name,place,days,price,total,date
38653,371,Hotel Z,Aracaju (SE),4,208.04,832.16,08/13/2020
38659,371,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/24/2020
38665,371,Hotel AU,Recife (PE),3,312.83,938.49,11/05/2020
38666,371,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/12/2020
38668,371,Hotel K,Salvador (BH),3,263.41,790.23,11/26/2020
38671,371,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/17/2020
38675,371,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/14/2021
38678,371,Hotel K,Salvador (BH),2,263.41,526.82,02/04/2021
38695,371,Hotel K,Salvador (BH),4,263.41,1053.64,06/03/2021
38702,371,Hotel BD,Natal (RN),4,242.88,971.52,07/22/2021
38703,371,Hotel K,Salvador (BH),4,263.41,1053.64,07/29/2021
38704,371,Hotel BD,Natal (RN),4,242.88,971.52,08/05/2021
38708,371,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/02/2021
38710,371,Hotel BD,Natal (RN),1,242.88,242.88,09/16/2021
38714,371,Hotel K,Salvador (BH),1,263.41,263.41,10/14/2021
38715,371,Hotel BP,Brasilia (DF),3,247.62,742.86,10/21/2021
38716,371,Hotel K,Salvador (BH),4,263.41,1053.64,10/28/2021
38717,371,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/04/2021
38718,371,Hotel BP,Brasilia (DF),4,247.62,990.48,11/11/2021
38719,371,Hotel Z,Aracaju (SE),4,208.04,832.16,11/18/2021
38723,371,Hotel BD,Natal (RN),3,242.88,728.64,12/16/2021
38724,371,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/23/2021
38729,371,Hotel BD,Natal (RN),4,242.88,971.52,01/27/2022
38734,371,Hotel Z,Aracaju (SE),4,208.04,832.16,03/03/2022
38737,371,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/24/2022
38747,371,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/02/2022
38754,371,Hotel K,Salvador (BH),3,263.41,790.23,07/21/2022
38756,371,Hotel BW,Campo Grande (MS),2,60.39,120.78,08/04/2022
38758,371,Hotel A,Florianopolis (SC),1,313.02,313.02,08/18/2022
38762,371,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/15/2022
38765,371,Hotel K,Salvador (BH),2,263.41,526.82,10/06/2022
38768,371,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/27/2022
38770,371,Hotel Z,Aracaju (SE),3,208.04,624.12,11/10/2022
38771,371,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/17/2022
38772,371,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/24/2022
38773,371,Hotel K,Salvador (BH),2,263.41,526.82,12/01/2022
38774,371,Hotel A,Florianopolis (SC),1,313.02,313.02,12/08/2022
38776,371,Hotel BD,Natal (RN),1,242.88,242.88,12/22/2022
38777,371,Hotel Z,Aracaju (SE),1,208.04,208.04,12/29/2022
38779,371,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/12/2023
38783,371,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/09/2023
38791,372,Hotel BP,Brasilia (DF),1,247.62,247.62,10/31/2019
38793,372,Hotel BD,Natal (RN),3,242.88,728.64,11/14/2019
38794,372,Hotel K,Salvador (BH),4,263.41,1053.64,11/21/2019
38801,372,Hotel K,Salvador (BH),1,263.41,263.41,01/09/2020
38805,372,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/06/2020
38807,372,Hotel Z,Aracaju (SE),4,208.04,832.16,02/20/2020
38812,372,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/26/2020
38814,372,Hotel A,Florianopolis (SC),2,313.02,626.04,04/09/2020
38815,372,Hotel K,Salvador (BH),3,263.41,790.23,04/16/2020
38826,372,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/02/2020
38828,372,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/16/2020
38833,372,Hotel BD,Natal (RN),1,242.88,242.88,08/20/2020
38836,372,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/10/2020
38847,372,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/26/2020
38848,372,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/03/2020
38849,372,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/10/2020
38851,372,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/24/2020
38853,372,Hotel BD,Natal (RN),4,242.88,971.52,01/07/2021
38861,372,Hotel A,Florianopolis (SC),3,313.02,939.06,03/04/2021
38862,372,Hotel AU,Recife (PE),4,312.83,1251.32,03/11/2021
38863,372,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/18/2021
38870,372,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/06/2021
38873,372,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/27/2021
38874,372,Hotel A,Florianopolis (SC),3,313.02,939.06,06/03/2021
38875,372,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/10/2021
38876,372,Hotel Z,Aracaju (SE),3,208.04,624.12,06/17/2021
38877,372,Hotel BD,Natal (RN),1,242.88,242.88,06/24/2021
38883,372,Hotel Z,Aracaju (SE),4,208.04,832.16,08/05/2021
38886,372,Hotel BP,Brasilia (DF),1,247.62,247.62,08/26/2021
38892,372,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/07/2021
38893,372,Hotel K,Salvador (BH),3,263.41,790.23,10/14/2021
38895,372,Hotel A,Florianopolis (SC),3,313.02,939.06,10/28/2021
38901,372,Hotel K,Salvador (BH),2,263.41,526.82,12/09/2021
38902,372,Hotel BP,Brasilia (DF),2,247.62,495.24,12/16/2021
38903,372,Hotel AU,Recife (PE),4,312.83,1251.32,12/23/2021
38911,372,Hotel BD,Natal (RN),2,242.88,485.76,02/17/2022
38916,372,Hotel K,Salvador (BH),2,263.41,526.82,03/24/2022
38917,372,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/31/2022
38919,372,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/14/2022
38929,372,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/23/2022
38930,372,Hotel K,Salvador (BH),4,263.41,1053.64,06/30/2022
38931,372,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/07/2022
38935,372,Hotel K,Salvador (BH),1,263.41,263.41,08/04/2022
38937,372,Hotel BP,Brasilia (DF),4,247.62,990.48,08/18/2022
38938,372,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/25/2022
38943,372,Hotel K,Salvador (BH),1,263.41,263.41,09/29/2022
38944,372,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/06/2022
38945,372,Hotel K,Salvador (BH),3,263.41,790.23,10/13/2022
38946,372,Hotel BD,Natal (RN),4,242.88,971.52,10/20/2022
38949,372,Hotel AU,Recife (PE),3,312.83,938.49,11/10/2022
38950,372,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/17/2022
38955,372,Hotel BD,Natal (RN),1,242.88,242.88,12/22/2022
38958,372,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/12/2023
38961,372,Hotel BW,Campo Grande (MS),3,60.39,181.17,02/02/2023
38966,372,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/09/2023
38967,372,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/16/2023
38970,372,Hotel K,Salvador (BH),2,263.41,526.82,04/06/2023
38975,373,Hotel A,Florianopolis (SC),3,313.02,939.06,10/17/2019
38977,373,Hotel BD,Natal (RN),1,242.88,242.88,10/31/2019
38978,373,Hotel BD,Natal (RN),1,242.88,242.88,11/07/2019
38980,373,Hotel AU,Recife (PE),3,312.83,938.49,11/21/2019
38983,373,Hotel BD,Natal (RN),2,242.88,485.76,12/12/2019
38987,373,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/09/2020
38992,373,Hotel A,Florianopolis (SC),1,313.02,313.02,02/13/2020
38994,373,Hotel K,Salvador (BH),3,263.41,790.23,02/27/2020
38995,374,Hotel BD,Natal (RN),3,242.88,728.64,09/26/2019
38998,374,Hotel K,Salvador (BH),4,263.41,1053.64,10/17/2019
39003,375,Hotel BP,Brasilia (DF),3,247.62,742.86,10/10/2019
39005,375,Hotel BP,Brasilia (DF),4,247.62,990.48,10/24/2019
39007,375,Hotel K,Salvador (BH),4,263.41,1053.64,11/07/2019
39010,375,Hotel BP,Brasilia (DF),4,247.62,990.48,11/28/2019
39012,375,Hotel Z,Aracaju (SE),3,208.04,624.12,12/12/2019
39017,375,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/16/2020
39018,375,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/23/2020
39019,375,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/30/2020
39020,375,Hotel AU,Recife (PE),1,312.83,312.83,02/06/2020
39024,375,Hotel A,Florianopolis (SC),1,313.02,313.02,03/05/2020
39025,375,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/12/2020
39030,375,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/16/2020
39034,375,Hotel A,Florianopolis (SC),3,313.02,939.06,05/14/2020
39035,375,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/21/2020
39040,375,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/25/2020
39052,375,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/17/2020
39056,375,Hotel A,Florianopolis (SC),2,313.02,626.04,10/15/2020
39062,375,Hotel K,Salvador (BH),1,263.41,263.41,11/26/2020
39065,375,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/17/2020
39068,375,Hotel K,Salvador (BH),2,263.41,526.82,01/07/2021
39072,375,Hotel BD,Natal (RN),4,242.88,971.52,02/04/2021
39075,375,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/25/2021
39076,375,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/04/2021
39079,375,Hotel BP,Brasilia (DF),3,247.62,742.86,03/25/2021
39084,376,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/26/2019
39085,376,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/03/2019
39087,376,Hotel Z,Aracaju (SE),4,208.04,832.16,10/17/2019
39088,376,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/24/2019
39094,376,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/05/2019
39100,376,Hotel AU,Recife (PE),3,312.83,938.49,01/16/2020
39107,376,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/05/2020
39108,376,Hotel K,Salvador (BH),4,263.41,1053.64,03/12/2020
39109,376,Hotel A,Florianopolis (SC),1,313.02,313.02,03/19/2020
39115,376,Hotel Z,Aracaju (SE),4,208.04,832.16,04/30/2020
39117,376,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/14/2020
39120,376,Hotel BD,Natal (RN),2,242.88,485.76,06/04/2020
39126,376,Hotel AU,Recife (PE),1,312.83,312.83,07/16/2020
39128,376,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/30/2020
39139,377,Hotel AU,Recife (PE),3,312.83,938.49,11/07/2019
39142,377,Hotel AU,Recife (PE),3,312.83,938.49,11/28/2019
39148,378,Hotel BD,Natal (RN),1,242.88,242.88,10/24/2019
39154,378,Hotel K,Salvador (BH),1,263.41,263.41,12/05/2019
39158,378,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/02/2020
39163,378,Hotel A,Florianopolis (SC),2,313.02,626.04,02/06/2020
39171,378,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/02/2020
39173,378,Hotel AU,Recife (PE),4,312.83,1251.32,04/16/2020
39174,378,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/23/2020
39175,378,Hotel BD,Natal (RN),3,242.88,728.64,04/30/2020
39178,378,Hotel AU,Recife (PE),3,312.83,938.49,05/21/2020
39183,378,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/25/2020
39187,378,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/23/2020
39190,378,Hotel BP,Brasilia (DF),3,247.62,742.86,08/13/2020
39192,378,Hotel BD,Natal (RN),4,242.88,971.52,08/27/2020
39194,378,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/10/2020
39197,378,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/01/2020
39198,378,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/08/2020
39199,378,Hotel Z,Aracaju (SE),1,208.04,208.04,10/15/2020
39200,378,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/22/2020
39202,378,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/05/2020
39204,378,Hotel Z,Aracaju (SE),3,208.04,624.12,11/19/2020
39205,378,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/26/2020
39206,378,Hotel BD,Natal (RN),1,242.88,242.88,12/03/2020
39222,378,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/25/2021
39224,378,Hotel BD,Natal (RN),4,242.88,971.52,04/08/2021
39225,378,Hotel Z,Aracaju (SE),4,208.04,832.16,04/15/2021
39229,378,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/13/2021
39230,378,Hotel AU,Recife (PE),1,312.83,312.83,05/20/2021
39232,378,Hotel BD,Natal (RN),3,242.88,728.64,06/03/2021
39234,378,Hotel A,Florianopolis (SC),3,313.02,939.06,06/17/2021
39235,378,Hotel BD,Natal (RN),1,242.88,242.88,06/24/2021
39236,378,Hotel BD,Natal (RN),1,242.88,242.88,07/01/2021
39243,378,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/19/2021
39244,378,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/26/2021
39246,378,Hotel K,Salvador (BH),4,263.41,1053.64,09/09/2021
39247,378,Hotel BP,Brasilia (DF),2,247.62,495.24,09/16/2021
39251,378,Hotel K,Salvador (BH),1,263.41,263.41,10/14/2021
39260,379,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/14/2019
39261,379,Hotel Z,Aracaju (SE),3,208.04,624.12,11/21/2019
39262,379,Hotel K,Salvador (BH),4,263.41,1053.64,11/28/2019
39264,379,Hotel A,Florianopolis (SC),1,313.02,313.02,12/12/2019
39270,379,Hotel Z,Aracaju (SE),1,208.04,208.04,01/23/2020
39277,379,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/12/2020
39278,379,Hotel K,Salvador (BH),3,263.41,790.23,03/19/2020
39279,379,Hotel BD,Natal (RN),3,242.88,728.64,03/26/2020
39280,379,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/02/2020
39282,379,Hotel BD,Natal (RN),2,242.88,485.76,04/16/2020
39283,379,Hotel K,Salvador (BH),2,263.41,526.82,04/23/2020
39284,379,Hotel AU,Recife (PE),3,312.83,938.49,04/30/2020
39286,379,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/14/2020
39289,379,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/04/2020
39292,379,Hotel BP,Brasilia (DF),3,247.62,742.86,06/25/2020
39294,379,Hotel Z,Aracaju (SE),1,208.04,208.04,07/09/2020
39296,379,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/23/2020
39297,379,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/30/2020
39303,379,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/10/2020
39308,379,Hotel A,Florianopolis (SC),1,313.02,313.02,10/15/2020
39310,379,Hotel Z,Aracaju (SE),1,208.04,208.04,10/29/2020
39316,379,Hotel BD,Natal (RN),4,242.88,971.52,12/10/2020
39322,379,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/21/2021
39323,379,Hotel AU,Recife (PE),3,312.83,938.49,01/28/2021
39328,379,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/04/2021
39329,379,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/11/2021
39337,380,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/31/2019
39339,380,Hotel BP,Brasilia (DF),2,247.62,495.24,11/14/2019
39343,380,Hotel K,Salvador (BH),4,263.41,1053.64,12/12/2019
39345,380,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/26/2019
39352,380,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/13/2020
39353,380,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/20/2020
39354,380,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/27/2020
39357,381,Hotel K,Salvador (BH),3,263.41,790.23,10/03/2019
39361,381,Hotel Z,Aracaju (SE),2,208.04,416.08,10/31/2019
39362,381,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/07/2019
39370,381,Hotel BD,Natal (RN),2,242.88,485.76,01/02/2020
39371,381,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/09/2020
39376,381,Hotel BD,Natal (RN),1,242.88,242.88,02/13/2020
39380,381,Hotel BP,Brasilia (DF),2,247.62,495.24,03/12/2020
39383,381,Hotel K,Salvador (BH),4,263.41,1053.64,04/02/2020
39390,381,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/21/2020
39391,381,Hotel AU,Recife (PE),1,312.83,312.83,05/28/2020
39396,381,Hotel BD,Natal (RN),3,242.88,728.64,07/02/2020
39398,381,Hotel Z,Aracaju (SE),2,208.04,416.08,07/16/2020
39401,381,Hotel BP,Brasilia (DF),1,247.62,247.62,08/06/2020
39404,381,Hotel AU,Recife (PE),4,312.83,1251.32,08/27/2020
39405,381,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/03/2020
39407,381,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/17/2020
39412,381,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/22/2020
39414,381,Hotel K,Salvador (BH),1,263.41,263.41,11/05/2020
39419,381,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/10/2020
39425,381,Hotel A,Florianopolis (SC),1,313.02,313.02,01/21/2021
39432,381,Hotel BP,Brasilia (DF),3,247.62,742.86,03/11/2021
39434,381,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/25/2021
39440,381,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/06/2021
39445,381,Hotel BP,Brasilia (DF),1,247.62,247.62,06/10/2021
39447,381,Hotel AU,Recife (PE),1,312.83,312.83,06/24/2021
39448,381,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/01/2021
39456,381,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/26/2021
39458,381,Hotel BP,Brasilia (DF),2,247.62,495.24,09/09/2021
39465,381,Hotel AU,Recife (PE),2,312.83,625.66,10/28/2021
39470,381,Hotel Z,Aracaju (SE),4,208.04,832.16,12/02/2021
39471,381,Hotel A,Florianopolis (SC),2,313.02,626.04,12/09/2021
39473,381,Hotel A,Florianopolis (SC),2,313.02,626.04,12/23/2021
39474,381,Hotel AU,Recife (PE),1,312.83,312.83,12/30/2021
39476,381,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/13/2022
39477,381,Hotel K,Salvador (BH),3,263.41,790.23,01/20/2022
39482,381,Hotel A,Florianopolis (SC),2,313.02,626.04,02/24/2022
39485,381,Hotel AU,Recife (PE),1,312.83,312.83,03/17/2022
39487,381,Hotel A,Florianopolis (SC),1,313.02,313.02,03/31/2022
39493,381,Hotel AU,Recife (PE),3,312.83,938.49,05/12/2022
39494,381,Hotel BD,Natal (RN),1,242.88,242.88,05/19/2022
39496,381,Hotel BD,Natal (RN),2,242.88,485.76,06/02/2022
39499,381,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/23/2022
39506,381,Hotel A,Florianopolis (SC),1,313.02,313.02,08/11/2022
39508,381,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/25/2022
39510,381,Hotel K,Salvador (BH),1,263.41,263.41,09/08/2022
39513,381,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/29/2022
39516,381,Hotel BP,Brasilia (DF),1,247.62,247.62,10/20/2022
39518,381,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/03/2022
39519,381,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/10/2022
39521,381,Hotel AU,Recife (PE),4,312.83,1251.32,11/24/2022
39523,381,Hotel K,Salvador (BH),4,263.41,1053.64,12/08/2022
39524,381,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/15/2022
39525,381,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/22/2022
39530,381,Hotel BD,Natal (RN),4,242.88,971.52,01/26/2023
39543,381,Hotel K,Salvador (BH),1,263.41,263.41,04/27/2023
39546,381,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/18/2023
39548,381,Hotel AU,Recife (PE),4,312.83,1251.32,06/01/2023
39551,381,Hotel A,Florianopolis (SC),1,313.02,313.02,06/22/2023
39555,383,Hotel AU,Recife (PE),1,312.83,312.83,09/26/2019
39557,383,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/10/2019
39559,383,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/24/2019
39560,383,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/31/2019
39567,383,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/19/2019
39569,383,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/02/2020
39574,383,Hotel K,Salvador (BH),2,263.41,526.82,02/06/2020
39576,383,Hotel K,Salvador (BH),2,263.41,526.82,02/20/2020
39578,383,Hotel AU,Recife (PE),2,312.83,625.66,03/05/2020
39579,383,Hotel AU,Recife (PE),1,312.83,312.83,03/12/2020
39581,383,Hotel AU,Recife (PE),3,312.83,938.49,03/26/2020
39589,383,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/21/2020
39590,383,Hotel K,Salvador (BH),4,263.41,1053.64,05/28/2020
39592,383,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/11/2020
39594,383,Hotel AU,Recife (PE),4,312.83,1251.32,06/25/2020
39596,383,Hotel K,Salvador (BH),1,263.41,263.41,07/09/2020
39597,383,Hotel BP,Brasilia (DF),3,247.62,742.86,07/16/2020
39598,383,Hotel BD,Natal (RN),2,242.88,485.76,07/23/2020
39599,383,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/30/2020
39601,383,Hotel K,Salvador (BH),4,263.41,1053.64,08/13/2020
39602,383,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/20/2020
39606,383,Hotel A,Florianopolis (SC),2,313.02,626.04,09/17/2020
39607,383,Hotel A,Florianopolis (SC),3,313.02,939.06,09/24/2020
39608,383,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/01/2020
39609,383,Hotel K,Salvador (BH),3,263.41,790.23,10/08/2020
39611,383,Hotel BD,Natal (RN),2,242.88,485.76,10/22/2020
39612,383,Hotel BP,Brasilia (DF),2,247.62,495.24,10/29/2020
39622,383,Hotel A,Florianopolis (SC),2,313.02,626.04,01/07/2021
39624,383,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/21/2021
39629,383,Hotel K,Salvador (BH),4,263.41,1053.64,02/25/2021
39636,383,Hotel AU,Recife (PE),1,312.83,312.83,04/15/2021
39638,383,Hotel Z,Aracaju (SE),2,208.04,416.08,04/29/2021
39640,383,Hotel Z,Aracaju (SE),1,208.04,208.04,05/13/2021
39651,383,Hotel BD,Natal (RN),1,242.88,242.88,07/29/2021
39652,383,Hotel Z,Aracaju (SE),2,208.04,416.08,08/05/2021
39654,383,Hotel BP,Brasilia (DF),3,247.62,742.86,08/19/2021
39658,383,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/16/2021
39659,383,Hotel Z,Aracaju (SE),1,208.04,208.04,09/23/2021
39660,383,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/30/2021
39664,383,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/28/2021
39670,383,Hotel BP,Brasilia (DF),2,247.62,495.24,12/09/2021
39673,383,Hotel A,Florianopolis (SC),1,313.02,313.02,12/30/2021
39680,384,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/17/2019
39681,384,Hotel A,Florianopolis (SC),2,313.02,626.04,10/24/2019
39687,384,Hotel BP,Brasilia (DF),1,247.62,247.62,12/05/2019
39689,384,Hotel K,Salvador (BH),2,263.41,526.82,12/19/2019
39697,384,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/13/2020
39700,384,Hotel K,Salvador (BH),3,263.41,790.23,03/05/2020
39702,384,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/19/2020
39708,384,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/30/2020
39709,384,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/07/2020
39714,384,Hotel K,Salvador (BH),3,263.41,790.23,06/11/2020
39716,384,Hotel A,Florianopolis (SC),1,313.02,313.02,06/25/2020
39717,384,Hotel AU,Recife (PE),2,312.83,625.66,07/02/2020
39720,384,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/23/2020
39722,384,Hotel K,Salvador (BH),1,263.41,263.41,08/06/2020
39723,384,Hotel Z,Aracaju (SE),4,208.04,832.16,08/13/2020
39727,384,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/10/2020
39728,384,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/17/2020
39733,384,Hotel K,Salvador (BH),3,263.41,790.23,10/22/2020
39734,384,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/29/2020
39744,384,Hotel BP,Brasilia (DF),2,247.62,495.24,01/07/2021
39745,384,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/14/2021
39746,384,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/21/2021
39749,384,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/11/2021
39751,384,Hotel BP,Brasilia (DF),4,247.62,990.48,02/25/2021
39754,384,Hotel BD,Natal (RN),4,242.88,971.52,03/18/2021
39761,384,Hotel AU,Recife (PE),3,312.83,938.49,05/06/2021
39762,384,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/13/2021
39769,384,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/01/2021
39773,384,Hotel AU,Recife (PE),2,312.83,625.66,07/29/2021
39775,384,Hotel A,Florianopolis (SC),1,313.02,313.02,08/12/2021
39782,384,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/30/2021
39784,384,Hotel A,Florianopolis (SC),2,313.02,626.04,10/14/2021
39786,384,Hotel A,Florianopolis (SC),1,313.02,313.02,10/28/2021
39787,384,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/04/2021
39788,384,Hotel BD,Natal (RN),4,242.88,971.52,11/11/2021
39794,384,Hotel BD,Natal (RN),4,242.88,971.52,12/23/2021
39797,384,Hotel AU,Recife (PE),4,312.83,1251.32,01/13/2022
39801,384,Hotel Z,Aracaju (SE),3,208.04,624.12,02/10/2022
39802,384,Hotel K,Salvador (BH),1,263.41,263.41,02/17/2022
39804,384,Hotel K,Salvador (BH),4,263.41,1053.64,03/03/2022
39805,384,Hotel BP,Brasilia (DF),4,247.62,990.48,03/10/2022
39809,384,Hotel K,Salvador (BH),3,263.41,790.23,04/07/2022
39811,384,Hotel BD,Natal (RN),4,242.88,971.52,04/21/2022
39812,384,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/28/2022
39814,384,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/12/2022
39827,384,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/11/2022
39828,384,Hotel Z,Aracaju (SE),1,208.04,208.04,08/18/2022
